# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 13 14:48:01 2024
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Microlensing%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,1,1,Microlensing,2016,OGLE,0,,,,,0.730000,0.080000,-0.080000,0,14.000,,,0,1.250,,,0,230.00000,210.00000,-20.00000,0,0.72000,0.65000,-0.07000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.10,0.09,-0.01,0,,,,,,,,,,17h58m39.01s,269.6625370,-28d01m54.1s,-28.0316944,8200.0000000,900.0000000,-900.0000000,,,,,,,,,
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1,1,Microlensing,2016,KMTNet,0,,,,,1.600000,1.300000,-0.700000,0,13.100,,,0,1.170,,,0,1100.00000,1200.00000,-510.00000,0,3.40000,3.70000,-1.60000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.30,0.34,-0.14,0,,,,,,,,,,18h00m44.24s,270.1843330,-28d39m39.2s,-28.6608889,1200.0000000,1100.0000000,-500.0000000,,,,17.4500000,0.3300000,-0.5300000,,,
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,1,1,Microlensing,2016,OGLE,0,,,,,2.700000,,,0,4.860,,,0,0.433,,,0,21.00000,2.00000,-2.00000,0,0.06600,0.00600,-0.00600,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.38,0.04,-0.04,0,,,,,,,,,,17h55m01.02s,268.7542500,-29d02m49.6s,-29.0471111,3300.0000000,,,,,,,,,,,
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,1,1,Microlensing,2019,OGLE,0,,,,,2.070000,0.650000,-0.770000,0,13.200,,,0,1.180,,,0,807.00000,470.00000,-442.00000,0,2.54000,1.48000,-1.39000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.34,0.19,-0.19,0,,,,,,,,,,18h04m49.21s,271.2050417,-32d37m58.90s,-32.6330278,4230.0000000,1510.0000000,-1640.0000000,,,,,,,,,
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,1,1,Microlensing,2019,OGLE,0,,,,,2.620000,0.580000,-0.600000,0,4.420,,,0,0.394,,,0,17.90000,9.60000,-8.80000,0,0.05630,0.03000,-0.02800,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.55,0.28,-0.28,0,,,,,,,,,,17h52m38.11s,268.1587917,-28d33m06.9s,-28.5519167,6700.0000000,1000.0000000,-1300.0000000,,,,20.3000000,1.3000000,-1.5000000,,,
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,1,1,Microlensing,2020,OGLE,0,,,,,0.850000,0.160000,-0.160000,0,14.300,,,0,1.280,,,0,138.00000,214.00000,-80.00000,0,0.43300,0.67400,-0.25100,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.08,0.12,-0.04,0,,,,,,,,,,17h55m11.76s,268.7990000,-28d51m45.90s,-28.8627500,7070.0000000,1000.0000000,-1090.0000000,,,,,,,,,
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,1,1,Microlensing,2017,OGLE,0,,,,,5.400000,1.100000,-1.600000,0,13.000,,,0,1.160,,,0,1300.00000,2100.00000,-790.00000,0,4.10000,6.50000,-2.50000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.13,0.21,-0.08,0,,,,,,,,,,17h59m34.9s,269.8954160,-31d49m07.0s,-31.8186111,6500.0000000,1300.0000000,-1900.0000000,,,,,,,,,
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,2,1,Microlensing,2017,OGLE,0,,,,,6.400000,2.510000,-2.630000,0,13.000,,,0,1.160,,,0,1330.00000,1010.00000,-772.00000,0,4.18000,3.19000,-2.43000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.72,0.55,-0.42,0,,,,,,,,,,17h57m02.50s,269.2604060,-28d06m58.2s,-28.1161671,3410.0000000,1340.0000000,-1420.0000000,,,,,,,,,
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,1,1,Microlensing,2019,OGLE,0,,,,,1.700000,0.380000,-0.390000,0,14.300,,,0,1.280,,,0,140.00000,67.00000,-54.00000,0,0.43000,0.21000,-0.17000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.30,0.15,-0.12,0,,,,,,,,,,18h12m49.08s,273.2045000,-27d00m45.5s,-27.0126389,3730.0000000,660.0000000,-670.0000000,,,,,,,,,
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,1,1,Microlensing,2022,OGLE,0,,,,,2.130000,0.330000,-0.330000,0,14.000,,,0,1.250,,,0,225.65817,38.13941,-38.13941,0,0.71000,0.12000,-0.12000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.46,0.08,-0.08,0,,,,,,,,,,17h56m01.03s,269.0042917,-32d42m48.5s,-32.7134722,8120.0000000,690.0000000,-690.0000000,,,,,,,,,
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1,1,Microlensing,2017,OGLE,0,1220.00000000,1900.00000000,-300.00000000,0,2.170000,1.870000,-0.380000,0,12.300,,,0,1.100,,,0,4253.00000,280.00000,-260.00000,0,13.38000,0.88000,-0.82000,0,Mass,0.420000,0.130000,-0.230000,0,,,,,,,,,0,,,,,,,,,,0.88,0.06,-0.05,0,,,,,,,,,,17h58m52.30s,269.7179260,-27d36m48.8s,-27.6135559,6770.0000000,80.0000000,-90.0000000,,,,,,,,,
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,1,1,Microlensing,2017,OGLE,0,,,,,1.160000,0.160000,-0.130000,0,1.110,,,0,0.099,,,0,1.43000,0.45000,-0.32000,0,0.00450,0.00140,-0.00100,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.08,0.02,-0.01,0,,,,,,,,,,17h55m23.5s,268.8479310,-30d12m26.1s,-30.2072506,3910.0000000,420.0000000,-460.0000000,,,,,,,,,
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,1,1,Microlensing,2020,OGLE,0,,,,,3.400000,2.100000,-1.000000,0,13.900,,,0,1.240,,,0,250.00000,413.00000,-120.00000,0,0.79000,1.30000,-0.39000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.10,0.17,-0.05,0,,,,,,,,,,17h42m23.31s,265.5971250,-33d45m35.2s,-33.7597778,,,,,,,,,,,,
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,1,1,Microlensing,2024,OGLE,0,,,,,2.500000,0.880000,-0.880000,0,13.600,,,0,1.210,,,0,120.77479,95.34852,-95.34852,0,0.38000,0.30000,-0.30000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.55,0.32,-0.32,0,,,,,,,,,,18h00m45.78s,270.1907500,-29d10m31.58s,-29.1754389,5910.0000000,1740.0000000,-1740.0000000,,,,,,,,,
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,1,1,Microlensing,2024,OGLE,0,,,,,1.880000,0.510000,-0.510000,0,13.200,,,0,1.180,,,0,823.17557,464.02947,-464.02947,0,2.59000,1.46000,-1.46000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.41,0.22,-0.22,0,,,,,,,,,,17h59m36.77s,269.9032083,-30d51m55.30s,-30.8653611,6480.0000000,1030.0000000,-1030.0000000,,,,,,,,,
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1,1,Microlensing,2018,OGLE,0,,,,,3.913000,1.615000,-1.649000,0,1.620,,,0,0.145,,,0,3.26900,3.84900,-2.01500,0,0.01029,0.01211,-0.00634,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.40,0.39,-0.23,0,,,,,,,,,,17h51m52.95s,267.9706120,-29d16m16.9s,-29.2713604,4705.0000000,1468.0000000,-1763.0000000,,,,,,,,,
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,1,1,Microlensing,2018,OGLE,0,,,,,2.424000,0.757000,-0.783000,0,14.000,,,0,1.250,,,0,127.00000,202.00000,-82.00000,0,0.40100,0.63700,-0.25700,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.25,0.27,-0.13,0,,,,,,,,,,17h57m19.06s,269.3294067,-31d57m06.2s,-31.9517231,5915.0000000,1123.0000000,-1478.0000000,,,,,,,,,
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,1,1,Microlensing,2020,OGLE,0,,,,,3.500000,0.300000,-0.300000,0,14.200,,,0,1.270,,,0,130.00000,20.00000,-20.00000,0,0.41000,0.05000,-0.05000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.56,0.07,-0.07,0,,,,,,,,,,17h55m59.92s,268.9996670,-29d51m47.3s,-29.8631389,5200.0000000,500.0000000,-500.0000000,26.1000000,0.9000000,-0.9000000,,,,,,
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,1,1,Microlensing,2024,OGLE,0,,,,,5.750000,2.390000,-2.000000,0,4.080,,,0,0.364,,,0,15.60000,13.80000,-9.30000,0,0.04908,0.04342,-0.02926,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.50,0.38,-0.29,0,,,,,,,,,,17h54m40.47s,268.6686250,-31d01m54.9s,-31.0319167,7530.0000000,870.0000000,-1540.0000000,,,,,,,,,
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1,1,Microlensing,2018,OGLE,0,,,,,1.800000,0.600000,-0.700000,0,2.950,,,0,0.263,,,0,9.00000,9.00000,-4.50000,0,0.02800,0.02800,-0.01400,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.20,0.20,-0.10,0,,,,,,,,,,17h56m11.73s,269.0488890,-30d31m42.1s,-30.5283604,5800.0000000,1800.0000000,-2100.0000000,,,,,,,,,
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,1,1,Microlensing,2020,OGLE,0,,,,,4.060000,1.910000,-1.340000,0,14.200,,,0,1.270,,,0,160.00000,67.00000,-67.00000,0,0.51000,0.21000,-0.21000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.70,0.28,-0.28,0,,,,,,,,,,17h51m34.00s,267.8916670,-30d56m47.6s,-30.9465556,3950.0000000,1870.0000000,-1310.0000000,,,,,,,,,
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,1,1,Microlensing,2024,OGLE,0,,,,,1.140000,0.380000,-0.380000,0,13.500,,,0,1.210,,,0,514.88202,521.23859,-298.75870,0,1.62000,1.64000,-0.94000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.32,0.32,-0.18,0,,,,,,,,,,17h49m51.63s,267.4651250,-29d27m41.40s,-29.4615000,6630.0000000,1090.0000000,-1450.0000000,,,,,,,,,
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,1,1,Microlensing,2020,OGLE,0,,,,,3.920000,1.100000,-1.320000,0,12.800,,,0,1.140,,,0,1760.00000,1150.00000,-912.00000,0,5.53000,3.62000,-2.87000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.55,0.36,-0.29,0,,,,,,,,,,17h58m08.05s,269.5335420,-27d08m39.20s,-27.1442222,5670.0000000,1110.0000000,-1520.0000000,,,,,,,,,
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,1,1,Microlensing,2021,OGLE,0,,,,,2.730000,0.400000,-0.530000,0,13.100,,,0,1.170,,,0,959.84179,772.32303,-575.26942,0,3.02000,2.43000,-1.81000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.45,0.36,-0.27,0,,,,,,,,,,17h35m51.42s,263.9642500,-29d35m09.10s,-29.5858611,7250.0000000,1060.0000000,-1400.0000000,,,,,,,,,
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,1,1,Microlensing,2018,OGLE,0,,,,,1.020000,0.150000,-0.150000,0,13.500,,,0,1.210,,,0,505.00000,110.00000,-83.00000,0,1.59000,0.35000,-0.26000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.21,0.03,-0.03,0,,,,,,,,,,17h47m31.93s,266.8830570,-24d31m21.6s,-24.5226669,,,,,,,,,,,,
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,1,1,Microlensing,2024,OGLE,0,,,,,2.530000,0.500000,-0.640000,0,13.000,,,0,1.160,,,0,1207.74795,791.39273,-632.47853,0,3.80000,2.49000,-1.99000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.46,0.30,-0.24,0,,,,,,,,,,18h06m35.99s,271.6499583,-28d19m43.79s,-28.3288306,6030.0000000,940.0000000,-1530.0000000,,,,,,,,,
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,1,1,Microlensing,2024,OGLE,0,,,,,2.090000,0.630000,-0.630000,0,12.800,,,0,1.140,,,0,1875.18760,699.22250,-699.22250,0,5.90000,2.20000,-2.20000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.63,0.23,-0.23,0,,,,,,,,,,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,7690.0000000,900.0000000,-900.0000000,,,,,,,,,
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,1,1,Microlensing,2020,OGLE,0,,,,,3.040000,1.160000,-0.750000,0,12.400,,,0,1.110,,,0,3585.00000,2770.00000,-1070.00000,0,11.28000,8.73000,-3.38000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.81,0.63,-0.24,0,,,,,,,,,,17h56m37.17s,269.1548750,-30d18m41.1s,-30.3114167,3930.0000000,1490.0000000,-910.0000000,,,,,,,,,
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1,1,Microlensing,2018,OGLE,0,,,,,1.180000,0.100000,-0.100000,0,1.940,,,0,0.173,,,0,4.43000,0.25000,-0.25000,0,0.01394,0.00079,-0.00079,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.23,0.01,-0.01,0,,,,,,,,,,17h53m07.312s,268.2804667,-30d14m44.37s,-30.2456583,860.0000000,50.0000000,-50.0000000,,,,,,,,,
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,1,1,Microlensing,2018,OGLE,0,,,,,0.590000,0.120000,-0.110000,0,14.000,,,0,1.250,,,0,240.00000,400.00000,-130.00000,0,0.75000,1.26000,-0.40000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.04,0.08,-0.02,0,,,,,,,,,,18h01m16.65s,270.3193660,-28d27m43.1s,-28.4619713,7490.0000000,910.0000000,-880.0000000,,,,,,,,,
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,1,Microlensing,2022,OGLE,0,,,,,2.410000,0.340000,-0.440000,0,3.920,,,0,0.350,,,0,14.62011,11.75965,-7.94571,0,0.04600,0.03700,-0.02500,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.45,0.36,-0.25,0,,,,,,,,,,17h34m22.52s,263.5938333,-29d17m05.39s,-29.2848306,7290.0000000,1010.0000000,-1330.0000000,,,,,,,,,
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,1,1,Microlensing,2023,OGLE,0,,,,,1.750000,0.460000,-0.470000,0,2.150,,,0,0.192,,,0,5.27000,4.71000,-2.72000,0,0.01658,0.01482,-0.00856,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.38,0.34,-0.20,0,,,,,,,,,,17h46m29.58s,266.6232500,-24d16m20.17s,-24.2722694,6400.0000000,770.0000000,-1510.0000000,,,,,,,,,
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,1,1,Microlensing,2022,OGLE,0,,,,,2.860000,0.730000,-0.800000,0,7.560,,,0,0.674,,,0,44.49598,22.24799,-19.06970,0,0.14000,0.07000,-0.06000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.69,0.34,-0.30,0,,,,,,,,,,17h37m08.28s,264.2845000,-29d42m32.80s,-29.7091111,6540.0000000,950.0000000,-1230.0000000,,,,,,,,,
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,1,1,Microlensing,2022,OGLE,0,,,,,1.800000,0.200000,-0.200000,0,2.410,,,0,0.215,,,0,6.40000,5.50000,-2.80000,0,0.02014,0.01730,-0.00881,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.10,0.13,-0.05,0,,,,,,,,,,17h54m43.38s,268.6807500,-28d44m21.4s,-28.7392778,7700.0000000,600.0000000,-600.0000000,,,,,,,,,
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,1,1,Microlensing,2022,OGLE,0,,,,,3.000000,0.700000,-0.800000,0,4.180,,,0,0.373,,,0,16.30000,12.00000,-8.50000,0,0.05129,0.03776,-0.02674,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.63,0.37,-0.32,0,,,,,,,,,,17h50m31.16s,267.6298333,-31d55m26.6s,-31.9240556,5600.0000000,1400.0000000,-1600.0000000,,,,,,,,,
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,1,1,Microlensing,2022,OGLE,0,,,,,2.200000,0.800000,-0.700000,0,4.730,,,0,0.422,,,0,20.10000,16.40000,-10.70000,0,0.06324,0.05160,-0.03367,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.47,0.38,-0.25,0,,,,,,,,,,17h58m33.63s,269.6401250,-31d15m44.6s,-31.2623889,7000.0000000,900.0000000,-2200.0000000,,,,,,,,,
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,1,1,Microlensing,2020,OGLE,0,,,,,1.064000,0.119000,-0.115000,0,2.370,,,0,0.212,,,0,6.22800,0.90500,-0.88100,0,0.01960,0.00285,-0.00277,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.20,0.02,-0.02,0,,,,,,,,,,17h59m56.02s,269.9834167,-28d59m51.9s,-28.9977500,773.0000000,102.0000000,-99.0000000,,,,,,,,,
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,1,1,Microlensing,2021,OGLE,0,,,,,2.720000,0.530000,-0.590000,0,12.300,,,0,1.100,,,0,101.70509,108.06166,-54.03083,0,0.32000,0.34000,-0.17000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.25,0.27,-0.13,0,,,,,,,,,,17h56m04.42s,269.0184167,-27d59m13.6s,-27.9871111,7060.0000000,930.0000000,-1150.0000000,,,,,,,,,
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,1,1,Microlensing,2019,OGLE,0,,,,,0.970000,0.130000,-0.130000,0,3.810,,,0,0.340,,,0,13.93000,1.56000,-1.56000,0,0.04383,0.00491,-0.00491,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.23,0.03,-0.03,0,,,,,,,,,,17h56m13.33s,269.0555417,-29d11m56.7s,-29.1990833,5650.0000000,750.0000000,-750.0000000,,,,,,,,,
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,1,1,Microlensing,2020,OGLE,0,,,,,0.630000,0.200000,-0.170000,0,1.820,,,0,0.162,,,0,3.96000,5.88000,-2.66000,0,0.01250,0.01850,-0.00840,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.12,0.14,-0.08,0,,,,,,,,,,17h55m00.27s,268.7511250,-32d00m59.51s,-32.0165306,7580.0000000,1150.0000000,-1350.0000000,,,,,,,,,
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,1,1,Microlensing,2019,OGLE,0,5480.00000000,1200.00000000,-1200.00000000,0,5.000000,0.300000,-0.300000,0,12.900,,,0,1.150,,,0,1500.00000,200.00000,-200.00000,0,4.80000,0.60000,-0.60000,0,Mass,0.000000,,,0,,,,,,,,,0,G V,5912.00,49.00,-49.00,0,,,,,1.00,0.10,-0.10,0,-0.240,0.050,-0.050,0,[Fe/H],4.50,0.10,-0.10,0,18h08m42.47s,272.1769583,-29d50m08.9s,-29.8358056,3200.0000000,500.0000000,-500.0000000,18.2100000,0.1100000,-0.1100000,,,,,,
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,1,1,Microlensing,2022,OGLE,0,,,,,1.280000,0.480000,-0.340000,0,10.900,,,0,0.971,,,0,82.63539,69.92225,-34.96112,0,0.26000,0.22000,-0.11000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.09,0.08,-0.04,0,,,,,,,,,,18h13m50.16s,273.4590000,-25d29m08.6s,-25.4857222,4050.0000000,1780.0000000,-1160.0000000,,,,,,,,,
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,1,1,Microlensing,2022,KMTNet,0,,,,,1.750000,0.240000,-0.230000,0,13.900,,,0,1.240,,,0,282.86728,114.41823,-98.52681,0,0.89000,0.36000,-0.31000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.72,0.29,-0.25,0,,,,,,,,,,17h53m24.29s,268.3512083,-29d01m18.50s,-29.0218056,6620.0000000,910.0000000,-860.0000000,,,,,,,,,
